time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63
PF3D7_1221400	4.71339	6.74564	7.64767	6.53393	5.45207	4.3722	4.13775	3.18865	3.6858	2.95996	2.71936	3.01026	2.7729	2.21064	2.58484	2.76793	2.15763	4.19643	8.74781	8.18951	8.25816	6.70771
PF3D7_1221500	5.95416	5.9591	4.63204	2.77489	1.774186	1.922282	1.685336	1.622025	1.395971	1.57792	1.887208	2.20494	3.85918	9.26984	16.0595	15.1856	7.87235	5.37873	5.65867	6.06045	4.43483	3.28886
PF3D7_1221600	4.77087	4.82459	3.62793	2.53186	2.33421	1.342721	1.316925	1.523928	1.411067	1.937115	2.35015	2.1555	2.22634	4.18362	4.31621	5.72742	4.51778	4.3467	1.976554	3.98164	2.57093	4.20205
PF3D7_1221700	5.99885	5.07016	3.74631	2.2588	1.832562	2.13532	2.63235	2.76647	3.52193	6.10172	5.3976	5.20165	10.05011	14.3532	13.9257	11.3614	10.08909	7.25977	6.12949	5.51051	4.03364	6.55034
PF3D7_1221800	13.4649	9.40749	5.92521	2.95652	2.15025	3.18083	2.11522	1.891995	2.58785	2.09004	4.22902	2.11477	3.26555	4.4611	5.52581	9.54067	6.83223	21.0579	4.28017	5.17296	8.80358	23.0188
PF3D7_1221900	17.0892	25.2194	147.62	274.237	226.361	174.701	147.778	162.771	177.706	157.802	193.717	318.324	342.835	175.888	22.1382	13.3817	15.5186	16.525	13.5364	16.6139	94.818	11.8035
PF3D7_1222000	7.34551	4.25619	3.53645	2.45835	1.831396	1.40043	1.670049	1.696172	1.553055	2.13546	3.64138	3.31011	3.93155	6.54128	11.6348	9.82776	12.3116	6.69865	7.3619	6.70061	4.01831	4.74123
PF3D7_1222100	9.32748	8.13299	5.65583	3.75458	2.67727	2.88185	2.4131	2.4696	2.10157	1.812468	1.980006	2.20216	2.2832	2.49935	9.88438	14.1373	11.7137	8.72623	12.2375	11.3402	4.51089	9.55976
PF3D7_1222200	5.81751	49.1795	24.2094	16.3663	1	1	50.0495	71.951	56.6671	29.2011	39.2685	32.2958	63.9929	75.5162	122.374	94.273	1	22.0797	13.0224	74.4141	38.82	1
PF3D7_1222300	248.337	169.531	118.329	83.5649	52.3429	60.8996	64.0692	84.0832	123.836	182.282	227.969	266.237	247.64	201.925	223.297	269.151	394.932	292.09	224.121	220.91	141.984	317.356
PF3D7_1222400	16.9843	14.7474	10.49815	6.21072	4.02676	3.58267	3.87873	4.72564	5.39429	5.33195	7.62521	6.55713	9.21903	15.4206	20.1179	21.1815	15.3167	28.5417	13.4324	12.4898	14.2851	15.9555
PF3D7_1222500	36.6915	36.0574	53.4786	116.323	184.261	190.911	161.656	147.908	138.311	161.771	112.281	82.7201	68.4973	43.3355	34.0884	30.8468	74.8468	53.9029	145.016	62.4147	44.2123	45.0399
PF3D7_1222600	9.58852	11.7072	58.172	78.9341	53.3761	41.0577	28.8653	22.6693	17.7834	12.14	11.2699	8.73207	7.34933	5.14654	2.56606	3.06044	2.86442	55.736	34.6911	71.2213	91.7402	35.9463
PF3D7_1222700	261.109	1198.52	840.819	302.535	182.556	81.0093	45.431	40.9162	40.1252	31.8926	49.2805	62.4228	23.318	31.0498	33.3019	70.4859	121.941	1506.39	2926.46	2114.36	5300.88	804.099
PF3D7_1222800	4.61849	5.78962	3.50668	2.0184	1.798298	2.0253	1.902981	1.430271	1.0745316	1	1	1.230457	1.59038	2.25423	2.96632	2.74834	1.719589	1.620911	1.354123	1.540609	2.74063	2.59657
PF3D7_1222900	7.73058	5.64773	4.13966	2.84015	2.92327	2.33801	1.448691	1.860759	1.437683	1.281429	1.820366	2.17984	2.63824	5.32009	10.20539	9.17978	4.81943	3.5594	4.11936	4.25611	3.9879	3.16364
PF3D7_1223000	14.4757	33.6558	15.6491	6.62091	1	1.332884	1.263852	1	1	2.21362	1.914926	2.57126	1.739328	1.45811	3.95986	5.56132	6.78229	37.9666	124.653	146.856	55.1166	58.5376
PF3D7_1223100	220.389	433.384	238.048	92.1058	46.1927	31.0968	15.5784	16.4011	13.1501	14.7158	48.433	27.093	11.8313	17.7647	31.0466	50.3243	163.665	835.176	2274.99	2145.4	1337.45	1093.42
PF3D7_1223200	31.8741	19.6915	20.3936	64.6271	66.3776	70.6564	63.5304	62.6217	52.3857	42.8695	46.9987	51.1998	41.3747	34.8727	54.4568	37.1541	54.4942	49.5175	72.5767	38.7926	26.7827	46.8311
PF3D7_1223300	10.87668	7.14338	5.81633	10.06687	8.4988	7.94296	8.31202	8.54436	9.00912	7.06373	9.27091	18.0184	13.7141	14.4672	13.1485	15.7871	13.9183	17.1932	8.33423	9.47388	9.10832	13.1063
PF3D7_1223400	42.8076	66.4173	170.468	340.92	324.235	281.339	225.316	206.684	184.237	176.191	135.333	166.591	146.722	107.801	46.0238	53.7544	41.937	78.2599	62.2435	110.807	167.923	78.9776
PF3D7_1223500	9.96254	7.89731	7.23242	16.0938	19.0355	21.9494	20.6452	19.8099	16.1053	12.7997	12.6736	9.31562	11.639	12.2911	9.07973	9.6683	6.41292	10.31042	3.20614	4.08926	7.4079	7.11365
PF3D7_1223600	8.24016	5.19353	3.51394	4.84897	5.87515	5.75781	6.37214	6.86879	6.04102	6.83653	5.86884	6.98265	10.51474	11.0685	10.2497	7.09294	6.69393	7.4217	7.06925	6.56161	4.10896	5.05383
PF3D7_1223700	36.7793	27.4994	20.514	15.1041	13.6594	13.899	11.6537	13.3403	13.7647	30.4412	29.0046	65.686	99.7045	90.8012	117.79	78.9471	151.97	42.1333	64.3448	50.0373	29.6849	45.054
PF3D7_1223800	10.98342	10.08979	9.5259	38.4581	62.6829	66.8803	67.2463	67.6424	72.9561	73.4611	61.5099	60.6689	51.145	38.5534	30.369	21.7715	26.6058	12.6154	12.233	12.4323	12.0994	5.76142
PF3D7_1223900	30.7217	29.2469	25.7025	14.5829	11.43	8.95382	5.97717	6.49614	11.955	16.2621	149.348	905.803	1200.38	675.519	301.405	163.448	120.871	28.8547	33.9655	22.4104	32.8102	21.2079
PF3D7_1224000	8.51596	6.72389	4.32963	2.51557	1.729012	2.31778	2.37435	3.91889	5.7644	6.81577	32.4914	170.533	212.548	121.837	31.3992	23.9986	5.27138	4.54388	3.47931	4.18155	4.13673	3.59201
PF3D7_1224100	43.153	39.0969	12.0739	8.09525	3.29424	2.96442	2.4155	3.31253	2.86936	4.25539	24.9528	24.1208	14.6177	8.37294	11.1812	8.04746	46.6848	130.21	118.13	35.7456	45.2032	125.304
PF3D7_1224200	2.25792	7.05891	7.65442	2.41613	1.520345	1.237622	1.141259	1.464759	1.310919	1.541449	1.702082	2.44207	1.659692	2.10366	2.28945	1.765159	2.31331	5.41146	27.6371	60.2936	25.3253	18.0671
PF3D7_1224300	243.861	305.443	1408.51	2759.5	3012.41	2606.95	2160.68	2008.77	1706.05	1675.25	1257.42	1590.5	1119.99	649.893	376.108	434.781	479.139	321.022	280.319	413.923	588.327	450.927
PF3D7_1224400	9.24611	12.0661	19.3617	46.5882	39.1892	36.8718	32.7859	32.7482	24.9389	24.6732	20.8814	24.989	24.1433	22.4813	12.5936	9.94959	4.40677	3.99723	3.43262	4.6133	8.85937	3.96419
PF3D7_1224500	131.561	77.4599	43.6057	24.3633	13.6594	10.43035	8.217	9.01241	9.36799	11.2748	32.2818	24.0969	30.1299	41.0525	78.6144	83.0465	160.358	194.629	320.083	219.268	68.108	184.305
PF3D7_1224600	11.5136	11.0694	9.71424	15.3336	16.1046	22.51	43.6235	66.5947	92.4712	157.842	118.566	127.133	131.217	72.7561	46.3579	33.5332	33.247	8.60548	7.98251	12.844	16.3926	11.8116
PF3D7_1224700	9.11359	12.2782	59.5933	98.2004	52.2591	35.8525	19.658	10.79578	5.88531	3.74577	4.14461	3.63647	3.3489	4.44015	4.20999	5.92715	3.68223	11.6223	8.49646	8.60412	15.6998	15.5971
PF3D7_1224800	10.34516	11.4455	28.3665	44.4848	29.5545	22.625	12.2638	8.66744	4.06053	3.89617	3.18337	2.42843	3.15639	5.85879	9.63301	10.38534	7.55093	12.6059	18.5596	21.8032	10.44028	18.7303
PF3D7_1224900	59.7484	70.945	106.014	226.313	231.827	171.692	172.789	152.779	157.855	200.589	142.669	156.99	171.43	140.474	108.486	89.3241	116.265	88.2176	84.7771	47.1844	64.1414	45.5909
PF3D7_1225000	3.17768	3.14647	2.56026	1.988484	1.424073	1.309315	1.586279	1.914276	1.959025	1.931575	2.45634	2.81368	3.64837	6.44123	5.79016	4.59708	2.86883	2.16361	2.0242	1.914732	2.52877	1.251299
PF3D7_1225100	6.72193	5.50537	4.04467	2.57995	1.88082	1.685632	1.902127	2.16899	2.84807	3.77463	4.80659	5.78046	10.37014	13.6342	12.4898	10.69546	7.97255	5.84862	2.66238	3.23414	3.60638	2.98582
PF3D7_1225200	12.7504	10.11482	26.3128	45.9879	37.4528	31.7338	28.4746	26.2665	20.6111	13.7973	15.592	14.946	14.1852	14.5998	10.962	13.4726	9.53487	12.7804	4.37874	5.38511	10.53183	10.78272
PF3D7_1225300	16.2542	18.7608	67.7657	131.704	100.1837	93.6093	74.3412	68.3289	57.2414	56.7373	40.7753	35.435	34.0065	36.855	22.3093	18.6362	14.1453	10.43402	7.71784	22.2708	19.3936	16.3307
PF3D7_1225400	5.27271	8.38082	17.5925	33.4609	30.7186	28.1926	25.7174	22.1328	22.5441	16.4619	19.5818	19.8409	18.1763	15.8487	5.76263	6.7429	4.15158	3.46446	1.969346	2.77578	6.18393	4.49625
PF3D7_1225500	9.10149	10.15664	21.852	48.1986	40.4027	31.5307	30.6137	29.4911	23.4223	22.6554	21.0478	20.8662	20.3926	14.1606	5.50477	5.68807	3.90771	2.65916	2.29246	4.10056	6.30009	2.3874
PF3D7_1225600	15.8852	18.4634	28.5648	83.7775	88.0644	94.9125	72.9084	71.9425	64.6099	55.1749	54.7902	55.5929	47.7598	34.8601	17.3295	18.9179	15.6224	12.3385	3.28521	5.3546	18.1499	9.47615
PF3D7_1225700	9.82832	8.50719	9.10139	30.8615	41.1145	48.2924	46.0909	46.562	39.6446	36.2389	33.1617	30.0011	19.1863	13.4121	12.2108	14.6434	11.1837	7.62222	4.24421	5.87873	9.32066	8.0586
PF3D7_1225800	49.0747	29.688	30.3572	86.0459	119.427	127.363	113.649	117.972	103.977	118.222	90.6701	79.8905	71.2162	54.1579	67.0049	70.647	96.3	71.8143	84.8971	61.1289	36.6496	86.1905
PF3D7_1225900	10.75279	9.30044	4.60087	3.04843	2.38799	1.943773	2.05283	2.24475	2.3721	2.08321	3.72845	3.73414	6.20144	7.83077	7.4537	9.73628	6.18856	12.264	6.59572	4.98097	4.9735	9.32782
PF3D7_1226000	6.9218	6.54186	4.82518	3.95465	2.644	2.46078	2.01049	1.802501	2.0947	2.40405	2.91257	3.54314	5.97471	7.35989	9.04326	7.50712	5.57156	3.17137	3.18783	4.65507	3.79195	1.868518
PF3D7_1226100	19.3761	16.082	15.8896	9.64064	5.7133	6.29128	7.89525	11.0648	19.4821	26.5032	22.3955	21.4402	18.8601	14.5145	11.7417	5.81718	7.65613	8.39306	14.2418	17.5977	10.92075	13.1497
PF3D7_1226200	3.74971	3.96565	5.37248	9.03983	5.29698	3.90011	3.33302	3.05521	1.934512	2.18357	2.30866	2.48857	2.02545	1.625471	1.543353	1.688012	1.27341	1.91418	1.470926	1.410813	2.82535	1.202208
PF3D7_1226300	96.5208	134.976	770.827	1154.26	793.677	704.306	434.251	307.811	263.708	237.379	218.126	236.901	147.9	130.864	170.148	160.861	261.136	130.18	392.36	461.117	245.157	216.953
PF3D7_1226400	18.0496	12.3513	8.64486	7.21436	9.62946	15.155	17.6724	24.187	22.0216	26.4418	24.2028	27.611	32.0188	31.038	25.8315	25.1128	29.0746	25.7262	13.364	12.4639	12.9211	16.4733
PF3D7_1226500	4.79239	3.75748	3.26829	2.51207	2.70534	2.21164	2.52676	2.67627	2.84962	3.0388	3.49337	4.23666	5.95656	7.85149	5.94797	6.5001	3.57563	3.79392	2.0623	3.21144	3.65824	3.24957
PF3D7_1226600	50.5547	36.5634	17.2108	10.5694	4.04461	8.93412	9.44496	14.0873	15.8307	15.6697	20.7508	20.3366	18.202	24.7874	42.9724	54.3644	48.4309	50.1892	52.792	45.1051	22.6128	88.3659
PF3D7_1226700	10.26555	11.116	15.487	55.5856	59.0393	58.8998	48.7286	52.043	50.7702	50.159	43.4005	48.6184	39.0116	32.1971	12.9286	13.2851	10.23604	6.96375	2.83029	4.78763	11.1	6.50128
PF3D7_1226800	25.9826	15.6742	9.60723	7.49927	13.5427	25.1108	33.246	34.8849	36.5962	37.691	39.0797	28.5285	26.5901	17.6394	18.112	14.8388	35.8167	44.319	49.6384	30.5883	13.171	40.2059
PF3D7_1226900	32.8821	22.0048	11.9601	10.12239	4.23006	5.80085	3.93669	4.20974	4.78952	8.8002	12.8756	13.8083	22.557	34.6448	55.014	45.1893	66.2635	48.3904	46.4186	39.3002	19.5614	67.5504
PF3D7_1227000	19.9673	20.1862	6.58038	4.69463	1.814538	1.464961	2.28989	1.752613	1.912575	2.27136	3.68367	1.627054	2.20478	2.27975	3.79669	2.91133	6.50671	33.9442	55.5605	20.8579	11.3721	29.2369
PF3D7_1227100	19.2593	15.144	13.0137	11.189	14.8354	22.3434	23.9237	28.2989	29.1219	29.3507	32.05	35.6971	39.1186	47.5406	47.886	48.9539	43.1167	20.3654	14.3204	14.5568	14.2061	11.0479
PF3D7_1227200	17.9597	13.5195	10.12953	12.6838	18.9419	28.7138	32.0107	36.066	35.3692	32.328	35.0377	33.4495	35.2506	35.8127	36.8321	29.8001	33.0238	28.9529	22.4636	16.2018	15.8024	23.8597
PF3D7_1227300	7.2761	6.47939	3.06065	2.21572	1.786201	1.652779	1.420396	1.473281	1.400376	1.334672	2.05407	1.440174	1.34735	1.364953	1.448121	1.592584	2.06303	16.5238	7.24593	5.19481	6.2238	10.81546
PF3D7_1227400	16.6112	12.7882	14.7886	32.3025	27.5834	26.2078	25.2745	23.4028	20.8773	15.187	22.4017	21.2829	30.8861	25.7035	13.0849	13.1101	11.151	21.4239	7.53501	8.00269	12.5885	16.8648
PF3D7_1227500	19.1929	12.9938	8.82357	5.15773	3.41519	2.85819	2.44909	2.15891	2.16993	2.29299	4.33341	1.902693	2.27952	2.98665	4.35461	13.4735	12.5794	36.8688	6.40344	5.1877	14.408	21.3946
PF3D7_1227600	47.4205	42.5693	24.3852	14.1469	10.63345	9.99456	7.20015	9.01557	8.15345	10.7522	15.786	9.58026	13.6551	14.9915	22.3819	34.4228	39.7398	114.801	63.5769	46.4812	50.0834	54.6678
PF3D7_1227700	15.1086	34.6937	119.204	232.281	155.703	126.864	88.7923	68.4821	54.4913	33.099	34.5906	25.6889	22.6097	21.2597	14.5246	9.22539	9.01627	41.1402	43.359	43.3577	55.4492	37.6094
PF3D7_1227800	13.6765	17.6784	79.9657	212.066	205.067	223.761	183.992	162.11	143.316	115.488	102.476	103.261	92.5735	83.4284	58.4011	40.1296	36.6516	13.5456	20.0012	26.6466	39.4776	25.4328
PF3D7_1227900	4.91837	5.05869	5.85424	16.0427	17.6902	17.7625	19.0596	23.6955	17.3763	16.0734	14.4633	13.2122	13.4098	11.1736	5.74802	5.77849	3.12896	3.26565	1.0698466	2.20846	4.35079	2.67949
PF3D7_1228000	12.4651	8.16633	8.81107	11.5277	9.14385	15.783	12.2752	10.18015	11.7664	10.15208	9.58613	9.08748	7.40134	10.02051	25.509	23.473	26.5463	16.0121	13.5718	24.825	6.96637	21.848
PF3D7_1228100	3.8917	3.37947	2.6459	2.2843	1.960973	2.35178	2.11805	1.317112	1.192256	1.321412	1.25846	1.277419	1.0435114	1.808829	3.02887	4.93004	2.8562	3.44252	1.913469	1.836709	4.01728	2.09824
PF3D7_1228200	3.50066	3.1767	2.36835	1.679465	1.451566	1.713814	2.50877	2.18752	1.719957	1.54217	1.555874	1.44122	2.05691	2.90329	6.16467	5.64597	3.25439	2.39815	2.47924	2.08207	2.32695	1.277883
PF3D7_1228300	14.6164	11.5575	7.16056	3.89099	3.18712	2.48914	2.3234	2.29042	2.41708	2.68631	4.42313	2.09542	3.15479	5.93703	11.4203	16.4706	26.2611	27.9926	22.8822	21.4859	11.8937	22.3966
PF3D7_1228400	8.98834	8.28769	11.5174	33.0001	42.3223	51.3015	42.8612	48.5769	41.8292	37.3236	35.5356	32.9653	28.7189	22.5461	15.9326	11.839	11.0215	7.05766	5.86673	8.70773	10.43557	6.16276
PF3D7_1228500	7.30382	7.15188	4.78808	2.3621	2.75411	1.979527	2.13872	1.845611	2.11078	1.952306	2.47175	2.89344	3.22386	6.52685	12.3395	12.9187	11.5182	11.9443	13.0778	15.5645	7.58515	4.6607
PF3D7_1228600	404.519	375.353	121.323	44.4525	22.0311	10.54903	5.8189	8.13108	4.28576	10.99841	49.7129	12.4298	3.03031	3.63734	3.59229	8.9503	62.3597	1067.11	788.363	451.789	360.429	1020.97
PF3D7_1228700	27.0647	16.7138	9.97391	6.29741	3.63807	3.71895	2.84014	2.63629	2.53252	3.3638	5.17338	2.38211	3.6013	7.64886	15.768	20.4306	33.4988	57.8539	41.3733	17.4755	18.6015	26.8918
PF3D7_1228800	43.7998	33.4371	22.6379	20.4198	35.5999	46.6083	47.9081	47.531	40.769	42.4594	37.4826	31.2603	32.207	25.7051	18.7971	33.8771	30.0329	52.968	18.1275	15.1475	26.7928	39.2943
PF3D7_1228900	10.85609	11.5396	9.51033	18.1275	34.2008	49.7658	45.7589	45.1543	45.4717	39.1901	33.7063	33.2094	25.315	30.4968	27.4839	27.4281	19.3229	8.97099	5.95937	7.27096	12.3463	5.51705
PF3D7_1229000	5.3854	4.51377	4.72989	13.7826	18.3037	19.8994	17.6836	17.4043	14.4232	11.5544	10.46473	9.06412	7.14888	7.30656	8.7229	7.27067	5.65134	4.38477	3.90793	3.57958	5.12577	4.66148
PF3D7_1229100	29.3219	37.4708	98.4227	374.984	554.063	702.763	632.683	622.143	595.711	538.52	428.949	349.097	200.244	86.2883	53.4532	38.2043	52.2268	30.5127	26.5669	48.6436	74.1976	47.4756
PF3D7_1229300	63.0512	75.726	28.4474	16.7926	12.7859	11.2852	9.28656	7.60703	6.28809	8.14658	16.1919	11.5091	11.1764	10.67487	9.10088	14.0785	27.4832	177.217	158.899	82.1158	61.0044	93.7029
PF3D7_1229400	251.379	187.11	157.668	389.973	929.468	1717.75	1571.67	1157.14	1506.23	1544.27	863.812	518.754	290.92	304.109	922.598	964.775	1394.37	352.003	544.214	550.987	218.479	525.503
PF3D7_1229500	64.9865	68.873	82.4995	227.188	336.423	432.275	354.282	323.557	334.034	286.684	247.996	311.248	219.229	213.667	224.727	215.809	246.995	58.342	60.7803	52.0231	83.5049	51.3017
PF3D7_1229600	16.1682	11.679	8.3178	5.31186	3.66589	2.75274	2.71236	2.12164	2.16003	2.30032	3.37509	2.77283	3.9875	6.24492	6.71367	14.092	8.91716	14.0798	5.52971	5.44889	7.15323	15.2813
PF3D7_1229700	51.8233	48.4275	34.3366	5.56649	5.027	2.14936	4.64406	1.620142	3.25584	1	4.15901	3.32508	3.55271	17.6082	14.8266	29.9783	20.9648	46.4166	13.5046	8.27226	8.02447	22.477
PF3D7_1229800	6.35181	46.1542	24.6374	9.47498	4.77086	3.42917	2.20339	2.0813	1.814483	1.590415	2.58011	3.92794	1.344689	1.45966	1.70409	1.765566	2.11882	57.7857	191.992	269.108	195.41	63.3188
PF3D7_1229900	5.99201	7.33634	6.26097	3.87575	3.76353	4.2144	4.09751	3.86005	3.05787	4.07167	3.40437	3.05642	3.18627	3.56565	5.11735	7.81995	6.68667	5.15947	7.18519	6.97176	6.56552	7.3644
PF3D7_1230000	11.0348	8.77862	7.53841	10.01731	15.4741	16.8469	17.5156	18.8296	15.9316	14.1803	13.8443	12.0284	12.8088	12.7943	9.50594	13.3194	8.14974	10.68672	3.76455	6.04256	7.33196	8.60792
PF3D7_1230100	5.6874	7.43055	5.44807	4.00968	2.71234	3.73686	2.78193	2.58216	2.63067	2.15816	2.58504	3.30686	2.15781	2.58055	2.32922	3.6519	3.46961	7.59263	10.26699	13.7556	14.0826	8.53417
PF3D7_1230200	6.4921	5.99177	4.23818	2.6291	2.49261	1.702919	1.861054	1.747031	1.975484	2.55315	3.57595	4.46152	5.30504	5.66085	3.78523	5.73996	2.84999	3.20579	1.662119	2.5162	4.04624	2.29358
PF3D7_1230300	6.38773	9.28259	7.19683	5.41241	4.9594	4.3902	3.68716	3.52302	2.60612	2.70482	2.79932	3.20721	2.38475	2.36749	2.6509	4.5241	3.39986	10.23879	23.3484	36.5043	13.0031	14.1068
PF3D7_1230400	70.7176	59.9724	35.2896	26.1837	32.1013	13.9164	12.2491	9.0876	10.91088	21.3478	24.2288	29.3871	47.9856	75.8324	152.963	174.84	284.034	140.602	258.011	153.604	59.5718	115.719
PF3D7_1230500	3.75	4.23794	7.26488	14.1064	15.5113	13.6819	13.5345	15.5439	13.0926	9.51705	10.87821	12.1827	10.31271	8.70177	9.75456	6.48756	5.21604	2.08437	3.23439	7.33481	4.42034	3.87823
PF3D7_1230600	16.124	13.2669	12.3487	9.39908	13.0704	16.4666	18.9878	21.0437	28.33	36.1765	32.3459	23.7592	25.0243	25.6666	47.7985	38.0778	49.0482	15.4271	16.7262	15.6333	11.7336	8.09018
PF3D7_1230700	53.5673	57.1332	188.98	287.479	286.64	260.99	209.186	176.699	151.971	149.253	119.49	107.369	78.0963	60.1575	64.0867	68.7313	116.019	106.837	176.051	108.914	71.3172	81.5737
PF3D7_1230800	12.3812	14.0169	18.7154	44.7259	57.6609	56.082	62.8766	65.8938	57.9798	88.0208	55.6199	55.0092	44.1135	29.2701	22.7147	22.7844	22.1483	8.68192	6.10303	7.69697	10.32032	9.67812
PF3D7_1230900	9.44273	17.6911	51.4838	176.68	175.243	158.872	125.157	108.802	97.3478	83.1373	63.959	67.8956	50.0204	38.6825	17.1815	16.3105	13.9332	6.4574	5.58896	10.66565	27.2201	10.59509
PF3D7_1231000	8.1776	7.00739	5.47298	4.75876	4.67344	4.0962	3.98002	4.69911	3.76515	3.59806	3.82312	2.9221	3.23763	2.62322	2.72224	4.04386	3.71626	5.83823	2.29853	2.86575	4.79958	6.39528
PF3D7_1231100	108.138	127.316	76.5506	105.648	158.87	173.027	180.38	193.896	224.49	247.967	242.913	208.974	189.261	159.249	86.8972	120.263	116.663	240.504	187.802	155.56	144.827	141.724
PF3D7_1231200	3.37682	15.2512	15.2782	10.26603	4.54917	2.97885	1.560175	2.41088	1.554839	1.901808	1.69928	3.00153	1.470892	1.486298	1.665361	1.968395	1.892811	5.52598	23.7374	31.0718	115.763	19.8186
PF3D7_1231300	2.83913	6.89518	4.60978	3.10583	1.943262	2.33769	1.700189	1.653663	1.743056	1.598113	1.554961	1.680765	1.467135	1.538378	1.11881	1.166004	1.119568	4.69697	9.6301	14.614	30.3853	8.07436
PF3D7_1231400	5.48418	15.2043	14.2478	6.92221	4.34967	3.523	3.24505	3.54279	2.61948	1.99793	2.66164	5.22912	3.61674	4.52944	4.35506	5.87911	3.21757	6.82961	21.5684	29.0868	53.9067	20.0136
PF3D7_1231500	27.2451	32.1206	45.3163	107.181	120.782	154.999	112.749	112.178	79.2491	85.7255	69.8124	51.1454	53.761	43.0025	54.3197	41.42	58.2482	22.9545	65.5329	107.359	81.8623	87.8501
PF3D7_1231600	14.3051	12.4361	11.6529	10.04804	5.85736	9.98766	13.9613	21.0979	29.0462	33.6192	37.669	38.8266	28.1259	17.2636	11.3674	13.8212	14.2635	12.265	4.6893	7.96394	10.52272	13.4157
PF3D7_1231700	18.9383	16.525	9.86375	3.20068	3.58759	1	1	3.39087	2.44951	5.0388	1	5.48199	7.56107	4.04908	28.812	35.0022	39.4856	19.1135	7.88709	32.5418	19.9573	1
PF3D7_1231800	41.5563	36.3277	33.5775	64.355	78.3743	110.541	132.83	178.351	198.82	240.892	248.756	232.153	144.481	74.0301	68.9533	72.3141	87.6299	57.6646	34.9279	38.8079	36.5251	37.0511
PF3D7_1231900	5.23216	4.25975	4.17898	5.61588	7.34905	6.65553	7.13334	7.46956	4.54227	4.19672	3.77144	3.32066	4.03472	6.59596	7.82183	6.95927	4.49615	4.62902	3.31674	3.11512	3.69281	3.15045
PF3D7_1232000	11.6389	7.9344	5.5225	2.67859	1.640121	1.548098	1.651656	1.837896	2.37457	3.41455	4.01288	3.21752	6.37648	9.73713	14.832	11.99	11.9632	12.9492	9.66067	7.57462	5.7455	9.74819
PF3D7_1232100	64.4428	47.1333	27.1828	15.4837	8.9741	9.40603	8.64188	11.5149	16.8699	36.1498	57.9958	84.682	104.077	140.268	192.46	199.228	249.47	112.546	107.119	92.6657	49.984	103.099
PF3D7_1232200	32.8834	30.9326	18.4186	11.3692	8.32709	5.31635	4.89864	4.22254	5.36717	8.13631	12.891	12.9806	12.7416	11.4988	18.877	23.9426	41.8961	33.7577	88.1336	58.5584	32.4718	38.5142
PF3D7_1232300	18.4507	17.2168	13.1521	5.43328	5.92312	3.97556	3.16197	3.40821	2.13558	2.35603	4.95284	7.35375	4.48791	5.94804	8.26283	16.9013	9.22284	11.4739	3.31235	8.84459	7.81957	17.2171
PF3D7_1232400	11.4892	10.41573	29.1981	44.7008	29.0749	21.7001	18.7013	21.6563	18.0376	13.0371	13.3984	13.5575	14.2376	13.4057	6.1224	7.18117	6.85806	7.62171	4.45944	8.62843	12.6989	11.398
PF3D7_1232500	23.2113	47.9938	34.4218	12.0491	5.98882	3.73652	2.67527	2.45249	2.04799	2.58168	5.35378	4.36047	1.971782	2.31655	2.16365	3.21933	6.72658	68.4198	96.195	100.453	216.964	91.1094
PF3D7_1232600	8.54359	12.729	12.2814	4.00771	2.59143	2.13554	1.900059	2.26621	1.841959	1.827987	2.74777	2.42931	3.69015	5.84441	8.36469	6.35252	6.02083	9.3036	42.769	104.461	49.4411	15.8531
PF3D7_1232700	11.6603	9.62714	4.8497	3.43293	2.12384	2.10808	1.739614	1.487733	1.457855	1.584709	3.37231	1.766848	1.539697	2.0835	2.63192	3.30148	5.55865	22.4357	46.5931	46.1566	16.7898	18.4363
PF3D7_1232800	7.29943	11.1912	8.73597	9.27367	5.86415	7.24733	6.1876	6.29692	7.42273	6.96526	7.21416	7.82045	11.1311	14.3056	21.3834	16.9794	16.9724	4.04016	7.47319	2.8823	8.45445	5.16921
PF3D7_1232900	5.93348	6.35366	5.67658	3.34951	4.3408	6.33599	10.33095	14.4158	17.4471	17.0444	20.6553	26.6319	22.0958	20.0396	28.8803	14.4172	11.1635	3.99822	5.78791	8.04824	6.17751	3.05585
PF3D7_1233000	9.97792	6.74167	5.27977	8.26469	9.96725	10.25624	8.86596	7.97555	7.07557	5.813	5.1706	4.2538	7.29095	9.72888	13.524	16.6691	20.6008	11.6481	10.43365	8.29678	7.54736	10.64054
PF3D7_1233100	17.9557	16.8336	7.88933	14.6838	22.0697	31.1772	34.019	35.3342	43.7046	40.4636	49.8634	57.6226	24.0695	16.7992	7.17623	9.44981	13.4313	10.60924	3.54903	4.63196	8.61783	16.3232
PF3D7_1233200	13.6434	17.4507	16.8783	12.0568	8.95608	7.79191	7.4864	7.37099	5.60975	4.29059	4.39598	3.46668	3.8068	2.88493	1.716373	2.14928	1.535094	6.2362	2.58009	2.84269	11.215	4.06716
PF3D7_1233300	4.2144	3.51955	2.97517	2.23628	1.542692	1.580844	1.591934	1.38503	1.597153	1.665543	1.912253	1.559526	2.25319	3.76347	5.92159	8.66792	7.13229	3.46478	2.9087	3.10007	2.9068	3.48084
